,BuildingType,PrimaryPropertyType,YearBuilt,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,Neighborhood,NumberofBuildings,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance,Autre,Bureau,Commercial,Hotel / Restaurant,Industrial,Loisirs,Public,Residential,Santé,Scolaire,Service,industrial
2606,NonResidential,Industrial,1941,2,22324,Industrial,GREATER DUWAMISH,1.0,53.0,588856.125,22.33,4.18797227478414,0,0,0,0,1,0,0,0,0,0,0,0
2607,NonResidential,Autre,1946,2,31360,Loisirs,GREATER DUWAMISH,1.0,,1725108.25,39.65,4.2649134148288645,0,0,0,0,0,1,0,0,0,0,0,0
2608,NonResidential,Autre,1947,1,30496,Commercial,GREATER DUWAMISH,1.0,,1992158.25,46.01,4.322049013012134,0,0,1,0,0,0,0,0,0,0,0,0
2614,NonResidential,Bureau,1922,3,27600,Bureau,EAST,1.0,84.0,1072151.375,12.57,2.5300782244206093,0,1,0,0,0,0,0,0,0,0,0,0
2623,NonResidential,Santé,1961,2,55974,Santé,Northwest,1.0,98.0,6135173.0,203.21,6.741050952740847,0,0,0,0,0,0,0,0,1,0,0,0
2626,SPS-District K-12,Scolaire,1971,2,52901,Scolaire,GREATER DUWAMISH,1.0,75.0,2240342.0,60.2,9.420208187641181,0,0,0,0,0,0,0,0,0,1,0,0
2628,NonResidential,Santé,1954,1,22583,Santé,NORTH,1.0,95.0,1981360.0,70.92,12.723099721624255,0,0,0,0,0,0,0,0,1,0,0,0
2631,NonResidential,Bureau,1997,3,31686,Bureau,LAKE UNION,1.0,35.0,2305643.5,16.07,6.589029912958352,0,1,0,0,0,0,0,0,0,0,0,0
2632,NonResidential,Bureau,1981,3,26694,Bureau,LAKE UNION,1.0,92.0,720170.6875,5.02,5.251704540335859,0,1,0,0,0,0,0,0,0,0,0,0
2636,NonResidential,Industrial,1972,1,29400,Industrial,NORTHWEST,1.0,69.0,227509.5,1.59,11.778917640967,0,0,0,0,1,0,0,0,0,0,0,0
2637,NonResidential,Hotel / Restaurant,1992,3,22452,Hotel / Restaurant,GREATER DUWAMISH,1.0,85.0,1244150.0,41.88,6.508005153553964,0,0,0,1,0,0,0,0,0,0,0,0
2642,NonResidential,Autre,1912,2,25767,Service,NORTHEAST,1.0,22.0,1581352.75,11.02,7.173033197081705,0,0,0,0,0,0,0,0,0,0,1,0
2643,NonResidential,Commercial,1953,4,33910,Commercial,NORTHEAST,1.0,75.0,1822834.25,38.21,7.2137088836545935,0,0,1,0,0,0,0,0,0,0,0,0
2644,NonResidential,Autre,1927,2,78401,Autre,NORTHEAST,1.0,,2462408.25,87.41,7.497360962830237,1,0,0,0,0,0,0,0,0,0,0,0
2654,NonResidential,Industrial,1979,2,78716,Industrial,LAKE UNION,1.0,38.0,4103800.75,48.13,5.163915529742996,0,0,0,0,1,0,0,0,0,0,0,0
2655,NonResidential,Scolaire,1910,2,33300,Scolaire,LAKE UNION,1.0,92.0,1594733.625,69.2,6.912569696717319,0,0,0,0,0,0,0,0,0,1,0,0
2656,NonResidential,Commercial,1957,1,28808,Commercial,LAKE UNION,1.0,29.0,9232576.0,226.73,6.701144988011226,0,0,1,0,0,0,0,0,0,0,0,0
2667,NonResidential,Bureau,1957,1,27966,Bureau,NORTHEAST,1.0,58.0,1100499.75,7.67,7.355832963061094,0,1,0,0,0,0,0,0,0,0,0,0
2668,NonResidential,Commercial,1950,1,26226,Commercial,NORTHEAST,1.0,37.0,7588060.5,156.18,7.427873592363109,0,0,1,0,0,0,0,0,0,0,0,0
2671,NonResidential,Autre,1976,2,34948,Service,NORTHEAST,1.0,17.0,1159807.125,8.09,7.150997934911388,0,0,0,0,0,0,0,0,0,0,1,0
2680,NonResidential,Bureau,1998,3,37639,Bureau,LAKE UNION,1.0,,6197824.5,43.21,3.989310869170221,0,1,0,0,0,0,0,0,0,0,0,0
2682,NonResidential,Bureau,1900,4,22840,Bureau,DOWNTOWN,1.0,64.0,881386.1875,6.14,1.340388886210242,0,1,0,0,0,0,0,0,0,0,0,0
2683,NonResidential,Autre,1900,1,21420,Loisirs,DOWNTOWN,1.0,,810636.875,9.72,1.3745564341910508,0,0,0,0,0,1,0,0,0,0,0,0
2684,NonResidential,Bureau,1900,1,20880,Bureau,DOWNTOWN,1.0,94.0,683274.0,4.76,1.4745955876082426,0,1,0,0,0,0,0,0,0,0,0,0
2686,NonResidential,Autre,1966,3,26000,Bureau,DOWNTOWN,1.0,,1063035.875,18.62,1.5068531222727601,0,1,0,0,0,0,0,0,0,0,0,0
2687,NonResidential,Bureau,1900,3,38675,Bureau,DOWNTOWN,1.0,,1938776.75,43.91,1.4999206282934097,0,1,0,0,0,0,0,0,0,0,0,0
2688,Nonresidential COS,Bureau,1929,4,49951,Bureau,DOWNTOWN,1.0,,5134446.0,185.33,1.4969376971265627,0,1,0,0,0,0,0,0,0,0,0,0
2691,NonResidential,Santé,2010,2,25880,Santé,SOUTHEAST,1.0,8.0,1941728.75,19.81,11.10632716512881,0,0,0,0,0,0,0,0,1,0,0,0
2695,NonResidential,Autre,1927,3,41013,Autre,NORTHEAST,1.0,,1080821.0,37.43,7.621763043461203,1,0,0,0,0,0,0,0,0,0,0,0
2697,NonResidential,Autre,2004,2,21075,Loisirs,NORTHEAST,1.0,,1581036.75,53.88,7.568490789861302,0,0,0,0,0,1,0,0,0,0,0,0
2699,NonResidential,Autre,1950,3,46485,Autre,NORTHEAST,1.0,83.0,1544995.75,47.03,8.776433513452426,1,0,0,0,0,0,0,0,0,0,0,0
2704,NonResidential,Bureau,1965,4,56896,Bureau,NORTHWEST,1.0,96.0,1402048.5,28.46,8.681279059270341,0,1,0,0,0,0,0,0,0,0,0,0
2706,NonResidential,Autre,1978,2,27500,Autre,NORTHWEST,1.0,60.0,577123.125,14.79,8.59519641618659,1,0,0,0,0,0,0,0,0,0,0,0
2707,NonResidential,Bureau,1930,2,36630,Bureau,DOWNTOWN,1.0,90.0,541943.3125,3.78,1.4937190784309926,0,1,0,0,0,0,0,0,0,0,0,0
2708,NonResidential,Bureau,1900,3,26830,Bureau,DOWNTOWN,1.0,,2099386.75,60.93,1.5630802263870855,0,1,0,0,0,0,0,0,0,0,0,0
2709,NonResidential,Bureau,1906,5,41920,Bureau,DOWNTOWN,1.0,95.0,1103594.75,7.69,1.596073078719867,0,1,0,0,0,0,0,0,0,0,0,0
2710,NonResidential,Bureau,1905,5,36879,Bureau,DOWNTOWN,1.0,92.0,1537570.25,26.94,1.5132046421095982,0,1,0,0,0,0,0,0,0,0,0,0
2711,NonResidential,Autre,1904,6,29820,Residential,DOWNTOWN,1.0,,1601955.625,35.72,1.5865259559971487,0,0,0,0,0,0,0,1,0,0,0,0
2715,NonResidential,Bureau,1905,2,33640,Bureau,DOWNTOWN,1.0,70.0,1078535.75,7.52,1.6410379561728432,0,1,0,0,0,0,0,0,0,0,0,0
2716,NonResidential,Industrial,1906,4,43484,Industrial,DOWNTOWN,1.0,18.0,1567040.75,10.92,1.650599581823593,0,0,0,0,1,0,0,0,0,0,0,0
2720,NonResidential,Autre,1900,3,22480,Bureau,DOWNTOWN,1.0,,981009.125,6.84,1.8683180755491862,0,1,0,0,0,0,0,0,0,0,0,0
2721,NonResidential,Hotel / Restaurant,1925,4,33018,Hotel / Restaurant,DOWNTOWN,1.0,49.0,4857581.5,173.67,1.909931381842799,0,0,0,1,0,0,0,0,0,0,0,0
2723,NonResidential,Bureau,1970,2,26510,Bureau,DOWNTOWN,1.0,91.0,987063.6875,11.18,2.0762058626924884,0,1,0,0,0,0,0,0,0,0,0,0
2737,NonResidential,Industrial,1938,1,40028,Industrial,LAKE UNION,1.0,80.0,942415.1875,6.76,6.0637894884279895,0,0,0,0,1,0,0,0,0,0,0,0
2738,NonResidential,Bureau,2007,3,44510,Bureau,LAKE UNION,1.0,23.0,2188051.25,15.25,5.980644714003836,0,1,0,0,0,0,0,0,0,0,0,0
2739,NonResidential,Autre,1954,1,21624,Autre,NORTH,1.0,90.0,666687.5,20.96,13.658791846083547,1,0,0,0,0,0,0,0,0,0,0,0
2742,SPS-District K-12,Scolaire,1970,1,42239,Scolaire,NORTHWEST,1.0,83.0,2145603.5,72.69,8.384907325079395,0,0,0,0,0,0,0,0,0,1,0,0
2744,SPS-District K-12,Scolaire,1925,3,51360,Scolaire,Northwest,1.0,89.0,1403094.75,30.22,7.548660567775662,0,0,0,0,0,0,0,0,0,1,0,0
2747,NonResidential,Bureau,1993,3,21600,Bureau,DOWNTOWN,1.0,,1539176.625,32.42,1.9751057550622577,0,1,0,0,0,0,0,0,0,0,0,0
2748,NonResidential,Autre,1909,3,20620,Residential,DOWNTOWN,1.0,,747456.875,20.78,2.0342796057076007,0,0,0,0,0,0,0,1,0,0,0,0
2751,NonResidential,Hotel / Restaurant,1910,5,40552,Hotel / Restaurant,DOWNTOWN,1.0,99.0,1200180.875,53.25,1.939666230805039,0,0,0,1,0,0,0,0,0,0,0,0
2759,NonResidential,Bureau,1909,3,31432,Bureau,DOWNTOWN,1.0,,1439572.375,10.04,1.9655264379057844,0,1,0,0,0,0,0,0,0,0,0,0
2761,NonResidential,Commercial,1917,2,24550,Commercial,DOWNTOWN,1.0,100.0,977230.3125,6.73,2.0447986363862234,0,0,1,0,0,0,0,0,0,0,0,0
2767,SPS-District K-12,Scolaire,2000,2,61052,Scolaire,LAKE UNION,1.0,80.0,2366929.5,47.78,6.456149227478449,0,0,0,0,0,0,0,0,0,1,0,0
2770,NonResidential,Autre,1908,3,25864,Loisirs,CENTRAL,1.0,,1028277.313,34.61,2.7742737144242455,0,0,0,0,0,1,0,0,0,0,0,0
2774,NonResidential,Autre,1924,3,20686,Residential,NORTHEAST,1.0,,1207504.0,42.71,7.305390858055846,0,0,0,0,0,0,0,1,0,0,0,0
2775,NonResidential,Scolaire,1929,3,22124,Residential,NORTHEAST,1.0,82.0,637685.0,4.45,7.280387560011181,0,0,0,0,0,0,0,1,0,0,0,0
2778,NonResidential,Scolaire,1926,3,27487,Residential,NORTHEAST,1.0,82.0,1594504.875,65.95,7.446354230826591,0,0,0,0,0,0,0,1,0,0,0,0
2779,NonResidential,Scolaire,1926,4,23616,Residential,NORTHEAST,1.0,55.0,1656420.25,53.65,7.31766850578469,0,0,0,0,0,0,0,1,0,0,0,0
2781,NonResidential,Scolaire,1976,3,33448,Residential,NORTHEAST,1.0,78.0,998633.5,6.96,7.415676478429637,0,0,0,0,0,0,0,1,0,0,0,0
2782,Nonresidential COS,Autre,2005,2,29508,Loisirs,EAST,1.0,,2217620.0,81.24,2.3794382149686606,0,0,0,0,0,1,0,0,0,0,0,0
2783,NonResidential,Santé,1987,2,74840,Santé,CENTRAL,1.0,48.0,8268496.5,249.46,3.0550429589573658,0,0,0,0,0,0,0,0,1,0,0,0
2784,Nonresidential COS,Autre,1913,3,20992,Loisirs,CENTRAL,1.0,,2473302.0,104.74,3.0550429589573658,0,0,0,0,0,1,0,0,0,0,0,0
2785,NonResidential,Scolaire,1925,2,22344,Scolaire,CENTRAL,1.0,40.0,1522596.75,55.23,3.423068499481484,0,0,0,0,0,0,0,0,0,1,0,0
2789,NonResidential,Scolaire,1921,3,31900,Scolaire,EAST,1.0,,2466100.0,96.2,3.317123755129504,0,0,0,0,0,0,0,0,0,1,0,0
2790,Nonresidential COS,Autre,1950,2,29417,Loisirs,BALLARD,1.0,,1631479.125,56.25,9.438673100350853,0,0,0,0,0,1,0,0,0,0,0,0
2791,NonResidential,Autre,1909,3,49299,Bureau,DOWNTOWN,1.0,,4729846.5,9.23,2.0800598122335683,0,1,0,0,0,0,0,0,0,0,0,0
2795,NonResidential,Commercial,1997,1,31841,Commercial,SOUTHWEST,1.0,,13140574.0,404.21,3.3748152098564814,0,0,1,0,0,0,0,0,0,0,0,0
2798,NonResidential,Autre,1988,2,21036,Autre,EAST,1.0,,2735811.5,78.36,5.2655764679401855,1,0,0,0,0,0,0,0,0,0,0,0
2800,NonResidential,Autre,1999,2,32928,Autre,NORTHEAST,1.0,9.0,5652231.0,39.4,7.152888868482214,1,0,0,0,0,0,0,0,0,0,0,0
2801,NonResidential,Autre,1954,2,20039,Autre,NORTHEAST,1.0,100.0,104722.2969,0.73,8.532320464991336,1,0,0,0,0,0,0,0,0,0,0,0
2802,SPS-District K-12,Scolaire,1928,2,54943,Scolaire,NORTHEAST,1.0,94.0,2155390.25,83.76,8.635917861328897,0,0,0,0,0,0,0,0,0,1,0,0
2803,NonResidential,Industrial,1960,1,44476,Industrial,GREATER DUWAMISH,1.0,33.0,1368120.5,29.7,6.361750292002073,0,0,0,0,1,0,0,0,0,0,0,0
2804,NonResidential,Bureau,1969,1,35017,Bureau,GREATER DUWAMISH,1.0,66.0,1295485.25,27.06,6.692818187311532,0,1,0,0,0,0,0,0,0,0,0,0
2805,NonResidential,Scolaire,1950,3,29084,Residential,NORTHEAST,1.0,66.0,1632498.625,60.83,7.452708413779636,0,0,0,0,0,0,0,1,0,0,0,0
2815,NonResidential,Autre,1963,2,22952,Autre,SOUTHEAST,1.0,98.0,470666.6875,19.28,4.113257872327682,1,0,0,0,0,0,0,0,0,0,0,0
2829,NonResidential,Industrial,1976,1,21040,Industrial,GREATER DUWAMISH,1.0,43.0,592088.125,19.14,6.716192293918909,0,0,0,0,1,0,0,0,0,0,0,0
2830,NonResidential,Industrial,1951,2,28032,Industrial,GREATER DUWAMISH,1.0,52.0,1321065.0,46.61,6.650476658733479,0,0,0,0,1,0,0,0,0,0,0,0
2831,NonResidential,Industrial,1974,1,25620,Industrial,GREATER DUWAMISH,1.0,82.0,550324.1875,20.46,6.813080444922414,0,0,0,0,1,0,0,0,0,0,0,0
2832,NonResidential,Industrial,1992,3,33238,Industrial,DOWNTOWN,1.0,14.0,1632472.0,11.38,2.264310935384695,0,0,0,0,1,0,0,0,0,0,0,0
2833,NonResidential,Scolaire,1912,4,27800,Scolaire,EAST,1.0,8.0,1181428.75,38.36,2.0346315491916003,0,0,0,0,0,0,0,0,0,1,0,0
2835,NonResidential,Bureau,2000,6,706176,Bureau,DOWNTOWN,1.0,82.0,13270687.0,92.52,1.3250136394389886,0,1,0,0,0,0,0,0,0,0,0,0
2839,NonResidential,Commercial,1998,1,33706,Commercial,SOUTHWEST,1.0,22.0,8687690.0,206.33,6.978474315748858,0,0,1,0,0,0,0,0,0,0,0,0
2841,NonResidential,Autre,1961,2,37600,Industrial,MAGNOLIA / QUEEN ANNE,1.0,,2171751.5,93.55,6.059416373046849,0,0,0,0,1,0,0,0,0,0,0,0
2851,SPS-District K-12,Scolaire,1954,1,42128,Scolaire,NORTHWEST,1.0,93.0,1709307.5,49.55,11.527031758343712,0,0,0,0,0,0,0,0,0,1,0,0
2857,SPS-District K-12,Scolaire,1932,2,44753,Scolaire,BALLARD,1.0,96.0,1638691.625,61.25,9.750530575054276,0,0,0,0,0,0,0,0,0,1,0,0
2862,NonResidential,Autre,1912,3,33708,Autre,EAST,1.0,,786324.0,19.61,2.4708122372133294,1,0,0,0,0,0,0,0,0,0,0,0
2881,NonResidential,Autre,1948,2,47237,Autre,North,1.0,,5981430.0,41.7,14.858957860402636,1,0,0,0,0,0,0,0,0,0,0,0
2894,SPS-District K-12,Scolaire,1989,2,57298,Scolaire,BALLARD,1.0,91.0,1586388.75,11.06,8.461765241998302,0,0,0,0,0,0,0,0,0,1,0,0
2896,NonResidential,Commercial,1997,1,76585,Commercial,NORTHEAST,1.0,18.0,13906080.0,364.27,9.234168950481976,0,0,1,0,0,0,0,0,0,0,0,0
2897,NonResidential,Autre,1938,3,26373,Autre,NORTHEAST,1.0,75.0,964236.0,38.18,7.260105224602026,1,0,0,0,0,0,0,0,0,0,0,0
2901,NonResidential,Bureau,1956,2,75868,Bureau,CENTRAL,6.0,,3605749.75,25.14,5.012867253704091,0,1,0,0,0,0,0,0,0,0,0,0
2904,NonResidential,Autre,1947,2,21656,Loisirs,EAST,1.0,,1607972.25,51.89,3.628459732368656,0,0,0,0,0,1,0,0,0,0,0,0
2912,Nonresidential COS,Industrial,1921,3,23040,Industrial,MAGNOLIA / QUEEN ANNE,1.0,,421430.0,2.94,3.519461765607773,0,0,0,0,1,0,0,0,0,0,0,0
2913,NonResidential,Autre,1956,2,36771,Autre,MAGNOLIA / QUEEN ANNE,1.0,,5447076.5,37.97,3.4572316354659822,1,0,0,0,0,0,0,0,0,0,0,0
2916,NonResidential,Industrial,1977,1,24024,Industrial,GREATER DUWAMISH,1.0,,375773.5938,2.62,8.14159794460014,0,0,0,0,1,0,0,0,0,0,0,0
2917,NonResidential,Industrial,1953,1,42420,Industrial,GREATER DUWAMISH,1.0,34.0,965425.1875,29.39,7.937047176756046,0,0,0,0,1,0,0,0,0,0,0,0
2918,NonResidential,Industrial,1979,1,36982,Industrial,GREATER DUWAMISH,1.0,,374753.8125,6.88,7.7985941217678025,0,0,0,0,1,0,0,0,0,0,0,0
2919,NonResidential,Industrial,1964,2,23400,Industrial,GREATER DUWAMISH,1.0,,439266.9063,3.06,7.520165274030998,0,0,0,0,1,0,0,0,0,0,0,0
2924,NonResidential,Autre,1948,2,30720,Autre,MAGNOLIA / QUEEN ANNE,1.0,,1683064.25,67.15,2.524862873082561,1,0,0,0,0,0,0,0,0,0,0,0
2926,NonResidential,Industrial,1972,1,23232,Industrial,GREATER DUWAMISH,1.0,,127374.0,0.89,4.514559193088773,0,0,0,0,1,0,0,0,0,0,0,0
2927,NonResidential,Industrial,1974,1,35046,Industrial,GREATER DUWAMISH,1.0,100.0,1063269.125,17.65,4.625901864178438,0,0,0,0,1,0,0,0,0,0,0,0
2928,NonResidential,Industrial,1961,1,25577,industrial,GREATER DUWAMISH,1.0,,895784.6875,14.19,4.603023995718824,0,0,0,0,0,0,0,0,0,0,0,1
2929,NonResidential,Industrial,1974,1,43380,Industrial,GREATER DUWAMISH,1.0,89.0,405062.0,2.82,4.677782929387494,0,0,0,0,1,0,0,0,0,0,0,0
2930,NonResidential,Bureau,1995,3,20410,Bureau,LAKE UNION,1.0,8.0,2720238.25,77.84,5.963518950893542,0,1,0,0,0,0,0,0,0,0,0,0
2938,NonResidential,Bureau,1983,3,24696,Bureau,NORTHWEST,1.0,87.0,624125.625,4.35,11.302790005453211,0,1,0,0,0,0,0,0,0,0,0,0
2944,SPS-District K-12,Scolaire,1956,1,45174,Scolaire,NORTHWEST,1.0,84.0,1980825.25,68.89,12.601350042326494,0,0,0,0,0,0,0,0,0,1,0,0
2945,NonResidential,Autre,2002,1,24955,Autre,NORTHWEST,1.0,47.0,689803.0,21.87,12.606167749087177,1,0,0,0,0,0,0,0,0,0,0,0
2962,NonResidential,Autre,1991,3,34074,Santé,Central,1.0,,8521989.0,286.33,4.717442864015713,0,0,0,0,0,0,0,0,1,0,0,0
2963,NonResidential,Hotel / Restaurant,2006,10,392552,Hotel / Restaurant,DOWNTOWN,1.0,23.0,17457560.0,423.57,1.1900133352883067,0,0,0,1,0,0,0,0,0,0,0,0
2981,NonResidential,Autre,1961,2,76475,Autre,North,1.0,,1765813.625,67.33,13.10748262768006,1,0,0,0,0,0,0,0,0,0,0,0
2982,NonResidential,Scolaire,1988,2,32961,Scolaire,North,1.0,86.0,1573155.0,62.94,13.16957446890771,0,0,0,0,0,0,0,0,0,1,0,0
2985,Nonresidential COS,Autre,2004,1,27376,Public,NORTHWEST,1.0,,1082920.125,26.67,9.45422735854952,0,0,0,0,0,0,1,0,0,0,0,0
2993,Campus,Scolaire,1950,1,109794,Scolaire,CENTRAL,1.0,87.0,3296526.25,115.34,5.230329108694024,0,0,0,0,0,0,0,0,0,1,0,0
2995,NonResidential,Autre,1911,3,25200,Residential,Central,1.0,,1242666.25,53.02,3.661524957363989,0,0,0,0,0,0,0,1,0,0,0,0
2996,NonResidential,Commercial,1996,1,44755,Commercial,North,1.0,56.0,11521140.0,338.58,12.164291361867868,0,0,1,0,0,0,0,0,0,0,0,0
2997,NonResidential,Autre,1907,2,22320,Service,EAST,1.0,,209644.9063,4.8,2.635224662206713,0,0,0,0,0,0,0,0,0,0,1,0
2998,NonResidential,Autre,1912,3,24000,Bureau,EAST,1.0,,932083.5,9.09,2.6617709436212755,0,1,0,0,0,0,0,0,0,0,0,0
2999,NonResidential,Bureau,1920,3,23422,Bureau,EAST,1.0,65.0,2701872.0,128.07,2.961710955294147,0,1,0,0,0,0,0,0,0,0,0,0
3000,NonResidential,Autre,1975,2,38879,Santé,EAST,5.0,,3371659.75,28.79,3.4227231904175768,0,0,0,0,0,0,0,0,1,0,0,0
3003,NonResidential,Autre,1998,5,53034,Residential,EAST,1.0,93.0,3392129.0,83.65,3.3719419421449204,0,0,0,0,0,0,0,1,0,0,0,0
3009,NonResidential,Industrial,1920,2,23040,Industrial,EAST,1.0,99.0,79711.79688,0.87,3.0405030870701584,0,0,0,0,1,0,0,0,0,0,0,0
3012,NonResidential,Industrial,1958,2,61880,Industrial,EAST,1.0,66.0,595936.5,4.15,2.9942280314009033,0,0,0,0,1,0,0,0,0,0,0,0
3014,NonResidential,Bureau,1925,2,27938,Bureau,EAST,1.0,97.0,1027394.313,7.31,2.745471290139842,0,1,0,0,0,0,0,0,0,0,0,0
3019,NonResidential,Autre,1924,2,21600,Service,NORTHEAST,1.0,,1623657.0,11.32,7.293484492215779,0,0,0,0,0,0,0,0,0,0,1,0
3020,Nonresidential COS,Autre,1929,3,27908,Autre,NORTHEAST,1.0,,2028125.625,63.22,7.433955678089614,1,0,0,0,0,0,0,0,0,0,0,0
3022,Campus,Scolaire,2000,2,30562,Scolaire,CENTRAL,1.0,69.0,1622231.375,55.73,5.230329108694024,0,0,0,0,0,0,0,0,0,1,0,0
3024,NonResidential,Commercial,2000,3,54969,Commercial,DOWNTOWN,1.0,67.0,3724098.25,39.31,2.365174353226043,0,0,1,0,0,0,0,0,0,0,0,0
3025,NonResidential,Scolaire,1951,2,36825,Scolaire,CENTRAL,1.0,,1755072.75,51.14,3.192633074947249,0,0,0,0,0,0,0,0,0,1,0,0
3028,NonResidential,Bureau,1958,3,25834,Bureau,EAST,1.0,73.0,2076289.625,54.02,3.3023558592247584,0,1,0,0,0,0,0,0,0,0,0,0
3032,NonResidential,Autre,1929,1,37700,Autre,EAST,1.0,38.0,3481727.5,150.23,3.983016653116148,1,0,0,0,0,0,0,0,0,0,0,0
3036,SPS-District K-12,Scolaire,1925,2,27273,Scolaire,EAST,1.0,90.0,1258619.125,46.7,5.527705482845183,0,0,0,0,0,0,0,0,0,1,0,0
3041,NonResidential,Autre,2004,6,97229,Residential,Central,1.0,100.0,1021754.688,7.12,3.486688378646712,0,0,0,0,0,0,0,1,0,0,0,0
3045,NonResidential,Bureau,1982,3,25111,Bureau,NORTHWEST,1.0,77.0,954352.6875,24.97,10.752481069082943,0,1,0,0,0,0,0,0,0,0,0,0
3057,NonResidential,Autre,1953,2,31805,Autre,MAGNOLIA / QUEEN ANNE,1.0,10.0,1641667.0,68.39,6.159157152967872,1,0,0,0,0,0,0,0,0,0,0,0
3058,NonResidential,Scolaire,1953,1,20811,Scolaire,MAGNOLIA / QUEEN ANNE,1.0,95.0,1267348.5,43.97,6.159157152967872,0,0,0,0,0,0,0,0,0,1,0,0
3060,Nonresidential COS,Industrial,1967,2,22058,Industrial,GREATER DUWAMISH,1.0,1.0,1987334.75,66.43,2.404781273704372,0,0,0,0,1,0,0,0,0,0,0,0
3063,NonResidential,Industrial,1970,1,22890,industrial,GREATER DUWAMISH,1.0,,10005787.0,119.76,4.897304762561763,0,0,0,0,0,0,0,0,0,0,0,1
3064,NonResidential,Autre,1907,5,36000,Autre,GREATER DUWAMISH,1.0,,1111293.75,43.04,4.998181235483766,1,0,0,0,0,0,0,0,0,0,0,0
3065,NonResidential,Industrial,1971,1,28320,Industrial,GREATER DUWAMISH,1.0,1.0,4236396.5,67.96,4.933644848468474,0,0,0,0,1,0,0,0,0,0,0,0
3072,NonResidential,Autre,1955,1,29079,Autre,NORTHEAST,1.0,78.0,861643.6875,22.18,9.597556718857177,1,0,0,0,0,0,0,0,0,0,0,0
3073,NonResidential,Bureau,1982,3,28848,Bureau,EAST,1.0,82.0,726917.5,5.07,6.400177585736907,0,1,0,0,0,0,0,0,0,0,0,0
3076,NonResidential,Bureau,1988,2,20535,Bureau,Ballard,1.0,7.0,1835804.0,38.71,5.960146127366657,0,1,0,0,0,0,0,0,0,0,0,0
3077,NonResidential,Santé,1985,2,43025,Santé,MAGNOLIA / QUEEN ANNE,1.0,,9393108.0,255.97,5.579985956568462,0,0,0,0,0,0,0,0,1,0,0,0
3079,NonResidential,Industrial,1965,1,30800,Industrial,GREATER DUWAMISH,1.0,65.0,485971.0,3.39,6.408715134343904,0,0,0,0,1,0,0,0,0,0,0,0
3087,NonResidential,Autre,1900,3,22168,Residential,EAST,1.0,,1784385.25,49.44,1.5503154107619241,0,0,0,0,0,0,0,1,0,0,0,0
3088,NonResidential,Industrial,1922,1,37400,Industrial,GREATER DUWAMISH,1.0,73.0,924192.6875,7.8,2.0808021311952585,0,0,0,0,1,0,0,0,0,0,0,0
3094,NonResidential,Bureau,2000,11,268130,Bureau,DOWNTOWN,1.0,88.0,15026352.0,106.86,1.9032161903164198,0,1,0,0,0,0,0,0,0,0,0,0
3095,NonResidential,Bureau,2000,11,68452,Bureau,DOWNTOWN,1.0,79.0,3782378.25,26.37,1.8564738122823912,0,1,0,0,0,0,0,0,0,0,0,0
3096,NonResidential,Bureau,2000,11,273185,Bureau,DOWNTOWN,1.0,88.0,14709151.0,102.54,1.888290348008393,0,1,0,0,0,0,0,0,0,0,0,0
3097,NonResidential,Scolaire,1924,3,97500,Scolaire,NORTHEAST,1.0,97.0,3736960.0,156.45,8.99082353197229,0,0,0,0,0,0,0,0,0,1,0,0
3098,NonResidential,Bureau,1982,5,54015,Bureau,MAGNOLIA / QUEEN ANNE,1.0,75.0,3020001.5,21.05,2.5839864146385865,0,1,0,0,0,0,0,0,0,0,0,0
3105,NonResidential,Hotel / Restaurant,1985,13,42000,Hotel / Restaurant,DOWNTOWN,1.0,,7798464.0,273.91,1.0739719820047602,0,0,0,1,0,0,0,0,0,0,0,0
3108,NonResidential,Bureau,1982,24,119701,Bureau,DOWNTOWN,1.0,67.0,8382140.5,58.44,1.6188267935378038,0,1,0,0,0,0,0,0,0,0,0,0
3109,Nonresidential COS,Autre,1965,1,24697,Public,NORTH,1.0,,1295685.75,29.18,13.650645219883463,0,0,0,0,0,0,1,0,0,0,0,0
3110,NonResidential,Scolaire,2013,1,57468,Scolaire,CENTRAL,2.0,,3543985.5,89.8,3.7950995766845965,0,0,0,0,0,0,0,0,0,1,0,0
3111,NonResidential,Scolaire,2006,5,84000,Scolaire,EAST,1.0,,12184124.0,441.94,2.8273092158185777,0,0,0,0,0,0,0,0,0,1,0,0
3114,NonResidential,Commercial,1991,3,103000,Commercial,DOWNTOWN,1.0,89.0,5214621.5,81.18,1.1734864011444521,0,0,1,0,0,0,0,0,0,0,0,0
3115,NonResidential,Commercial,2008,1,37864,Commercial,SOUTHWEST,1.0,61.0,8025696.0,176.75,5.231176984929187,0,0,1,0,0,0,0,0,0,0,0,0
3116,NonResidential,Commercial,1950,2,66497,Commercial,EAST,1.0,84.0,9290214.0,72.02,3.2015235615220683,0,0,1,0,0,0,0,0,0,0,0,0
3117,NonResidential,Commercial,2006,4,34010,Commercial,MAGNOLIA / QUEEN ANNE,1.0,,3560614.25,24.82,2.4916820643545794,0,0,1,0,0,0,0,0,0,0,0,0
3118,NonResidential,Commercial,2006,4,45980,Commercial,MAGNOLIA / QUEEN ANNE,1.0,79.0,8305255.0,193.36,2.4916820643545794,0,0,1,0,0,0,0,0,0,0,0,0
